"","V2","FINAL_URL","Error_check","PRICE","Surface","Rooms","Bedrooms","FLOOR","BUILDTING_YEAR","LOCATION","ELECTRICITY_HEATING","GAS_HEATING"
"1873","fd-39289852","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39289852.html","clean","1 400","73  ","3",NA,NA,NA,"31000",NA,NA
"1874","fd-39121004","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121004.html","clean","1 390","86  ","3",NA,NA,NA,"31000","50","35"
"1875","fd-39374111","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39374111.html","clean","1 062","70  ","3",NA,NA,NA,"31000","30","20"
"1876","fd-39415268","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39415268.html","clean","1 034","68  ","3",NA,NA,NA,"31000",NA,NA
"1877","fd-36494271","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36494271.html","clean","1 899","137  ","4","3"," 1","1948","31000",NA,"5"
"1878","fd-39306266","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39306266.html","clean","1 892","150  ","5","4"," 1",NA,"31000","78","41"
"1879","fd-39617623","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39617623.html","clean","1 812","122  ","5","4",NA,NA,"31000","40","2"
"1882","fd-39304662","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39304662.html","clean","1 826","110  ","6","5"," 2",NA,"31300","37","4"
"1883","fd-37102991","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37102991.html","clean","1 690","150  ","5","4"," 4","2011","31200","28","13"
"1884","fd-35603754","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35603754.html","clean","1 950","118  ","4","3"," 2",NA,"31000",NA,NA
"1885","fd-39673757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673757.html","clean","1 530","119  ","4","2",NA,NA,"31000",NA,NA
"1886","fd-39693389","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693389.html","clean","1 745","123  ","5",NA,NA,NA,"31400","87","10"
"1887","fd-39693114","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693114.html","clean","1 590","135  ","4",NA,NA,NA,"31000",NA,NA
"1888","fd-39121005","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121005.html","clean","1 610","114  ","4",NA,NA,NA,"31000","50","35"
"1889","fd-39121483","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121483.html","clean","1 740","124  ","4",NA,NA,NA,"31000","30","20"
"1890","fd-39683220","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39683220.html","clean","1 790","117  ","4",NA,NA,NA,"31000","30","5"
"1891","fd-39431794","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39431794.html","clean","1 950","134  ","4",NA,NA,NA,"31400","50","5"
"1892","fd-39664698","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39664698.html","clean","1 990","139  ","4",NA,NA,NA,"31000",NA,NA
"1893","fd-39655687","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39655687.html","clean","1 860","143  ","4",NA,NA,NA,"31000",NA,NA
"1894","fd-39367757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39367757.html","clean","1 880","120  ","5",NA,NA,NA,"31000","30","55"
"1895","fd-39673758","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673758.html","clean","1 848","130  ","5","3"," 1",NA,"31000",NA,NA
"1896","fd-37962939","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37962939.html","clean","1 930","124  ","4","3"," 4",NA,"31000","25","7"
"1897","fd-38516178","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38516178.html","clean","1 925","140  ","5","4"," 2",NA,"31000","14","12"
"1898","fd-37879470","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37879470.html","clean","1 680","125  ","4","3"," 6","1980","31000","11","18"
"1899","fd-37845008","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37845008.html","clean","1 630","124  ","4","3"," 1",NA,"31000",NA,NA
"1900","fd-37690672","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37690672.html","clean","1 652","108  ","4","3",NA,NA,"31000",NA,NA
"1901","fd-38050587","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38050587.html","clean","1 830","105  ","4","3"," 3",NA,"31000",NA,NA
"1902","fd-36156695","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36156695.html","clean","1 950","150  ","5","3",NA,NA,"31000",NA,NA
"1903","fd-37701164","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37701164.html","clean","1 550","89  ","4","3"," 3",NA,"31000",NA,NA
"1904","fd-38525560","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38525560.html","clean","1 650","119  ","6","4"," 3",NA,"31000",NA,NA
"1905","fd-36679774","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36679774.html","clean","1 630","120  ","4","3"," 1","1880","31000","81","42"
"1906","fd-39268988","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39268988.html","clean","1 665","105  ","4","3"," 2",NA,"31000",NA,NA
"1907","fd-39560487","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39560487.html","clean","1 950","156  ","5","3",NA,NA,"31000","56","18"
"1908","fd-37964022","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37964022.html","clean","1 705","90  ","4","3"," 1",NA,"31000","89","44"
"1909","fd-39639321","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39639321.html","clean","1 800","80  ","3","2"," 4",NA,"31000","70",NA
"1910","fd-38885036","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38885036.html","clean","1 610","114  ","4","3",NA,"1890","31000",NA,NA
"1911","fd-38644810","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38644810.html","clean","1 540","109  ","4","3"," 2",NA,"31400",NA,NA
"1912","fd-37964024","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37964024.html","clean","1 610","114  ","4","3"," 2",NA,"31000",NA,NA
"1913","fd-37599234","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37599234.html","clean","1 856","95  ","4","3"," 5",NA,"31000","00","25"
"1914","fd-39558154","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39558154.html","clean","1 990","159  ","5","4"," 2",NA,"31400","76","30"
"1915","fd-37315397","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37315397.html","clean","1 990","140  ","5",NA,NA,NA,"31000","30","35"
"1916","fd-39418350","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39418350.html","clean","1 800","80  ","3","2"," 4",NA,"31000","70",NA
"1917","fd-39293564","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39293564.html","clean","1 750","90  ","3","2"," 1",NA,"31000",NA,NA
"1918","fd-27061613","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-27061613.html","clean","1 556","98  ","5","4"," 3",NA,"31300","89","44"
"1919","fd-39127203","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39127203.html","clean","1 890","150  ","6","5"," 3",NA,"31000","08","48"
"1920","fd-37064858","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37064858.html","clean","1 856","95  ","4","3"," 5",NA,"31000","50","35"
"1921","fd-32031026","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-32031026.html","clean","1 890","142  ","4","3"," 4",NA,"31000","51","21"
"1922","fd-38347644","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38347644.html","clean","1 740","124  ","4","3"," 1","1800","31000","89","15"
"1952","fd-36494271","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36494271.html","clean","1 899","137  ","4","3"," 1","1948","31000",NA,"5"
"1953","fd-39306266","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39306266.html","clean","1 892","150  ","5","4"," 1",NA,"31000","78","41"
"1954","fd-39617623","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39617623.html","clean","1 812","122  ","5","4",NA,NA,"31000","40","2"
"1957","fd-39304662","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39304662.html","clean","1 826","110  ","6","5"," 2",NA,"31300","37","4"
"1958","fd-37102991","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37102991.html","clean","1 690","150  ","5","4"," 4","2011","31200","28","13"
"1959","fd-35603754","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35603754.html","clean","1 950","118  ","4","3"," 2",NA,"31000",NA,NA
"1960","fd-39673757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673757.html","clean","1 530","119  ","4","2",NA,NA,"31000",NA,NA
"1961","fd-39693389","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693389.html","clean","1 745","123  ","5",NA,NA,NA,"31400","87","10"
"1962","fd-39693114","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693114.html","clean","1 590","135  ","4",NA,NA,NA,"31000",NA,NA
"1963","fd-39121005","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121005.html","clean","1 610","114  ","4",NA,NA,NA,"31000","50","35"
"1964","fd-39121483","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121483.html","clean","1 740","124  ","4",NA,NA,NA,"31000","30","20"
"1965","fd-39683220","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39683220.html","clean","1 790","117  ","4",NA,NA,NA,"31000","30","5"
"1966","fd-39431794","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39431794.html","clean","1 950","134  ","4",NA,NA,NA,"31400","50","5"
"1967","fd-39664698","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39664698.html","clean","1 990","139  ","4",NA,NA,NA,"31000",NA,NA
"1968","fd-39655687","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39655687.html","clean","1 860","143  ","4",NA,NA,NA,"31000",NA,NA
"1969","fd-39367757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39367757.html","clean","1 880","120  ","5",NA,NA,NA,"31000","30","55"
"1970","fd-39673758","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673758.html","clean","1 848","130  ","5","3"," 1",NA,"31000",NA,NA
"1971","fd-37962939","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37962939.html","clean","1 930","124  ","4","3"," 4",NA,"31000","25","7"
"1972","fd-38516178","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38516178.html","clean","1 925","140  ","5","4"," 2",NA,"31000","14","12"
"1973","fd-37879470","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37879470.html","clean","1 680","125  ","4","3"," 6","1980","31000","11","18"
"1974","fd-37845008","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37845008.html","clean","1 630","124  ","4","3"," 1",NA,"31000",NA,NA
"1975","fd-37690672","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37690672.html","clean","1 652","108  ","4","3",NA,NA,"31000",NA,NA
"1976","fd-38050587","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38050587.html","clean","1 830","105  ","4","3"," 3",NA,"31000",NA,NA
"1977","fd-36494271","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36494271.html","clean","1 899","137  ","4","3"," 1","1948","31000",NA,"5"
"1978","fd-39306266","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39306266.html","clean","1 892","150  ","5","4"," 1",NA,"31000","78","41"
"1979","fd-39617623","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39617623.html","clean","1 812","122  ","5","4",NA,NA,"31000","40","2"
"1982","fd-39304662","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39304662.html","clean","1 826","110  ","6","5"," 2",NA,"31300","37","4"
"1983","fd-37102991","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37102991.html","clean","1 690","150  ","5","4"," 4","2011","31200","28","13"
"1984","fd-35603754","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35603754.html","clean","1 950","118  ","4","3"," 2",NA,"31000",NA,NA
"1985","fd-39673757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673757.html","clean","1 530","119  ","4","2",NA,NA,"31000",NA,NA
"1986","fd-39693389","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693389.html","clean","1 745","123  ","5",NA,NA,NA,"31400","87","10"
"1987","fd-39693114","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693114.html","clean","1 590","135  ","4",NA,NA,NA,"31000",NA,NA
"1988","fd-39121005","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121005.html","clean","1 610","114  ","4",NA,NA,NA,"31000","50","35"
"1989","fd-39121483","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121483.html","clean","1 740","124  ","4",NA,NA,NA,"31000","30","20"
"1990","fd-39683220","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39683220.html","clean","1 790","117  ","4",NA,NA,NA,"31000","30","5"
"1991","fd-39431794","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39431794.html","clean","1 950","134  ","4",NA,NA,NA,"31400","50","5"
"1992","fd-39664698","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39664698.html","clean","1 990","139  ","4",NA,NA,NA,"31000",NA,NA
"1993","fd-39655687","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39655687.html","clean","1 860","143  ","4",NA,NA,NA,"31000",NA,NA
"1994","fd-39367757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39367757.html","clean","1 880","120  ","5",NA,NA,NA,"31000","30","55"
"1995","fd-39673758","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673758.html","clean","1 848","130  ","5","3"," 1",NA,"31000",NA,NA
"1996","fd-37962939","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37962939.html","clean","1 930","124  ","4","3"," 4",NA,"31000","25","7"
"1997","fd-38516178","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38516178.html","clean","1 925","140  ","5","4"," 2",NA,"31000","14","12"
"1998","fd-37879470","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37879470.html","clean","1 680","125  ","4","3"," 6","1980","31000","11","18"
"1999","fd-37845008","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37845008.html","clean","1 630","124  ","4","3"," 1",NA,"31000",NA,NA
"2000","fd-37690672","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37690672.html","clean","1 652","108  ","4","3",NA,NA,"31000",NA,NA
"2001","fd-38050587","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38050587.html","clean","1 830","105  ","4","3"," 3",NA,"31000",NA,NA
"2002","fd-36494271","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36494271.html","clean","1 899","137  ","4","3"," 1","1948","31000",NA,"5"
"2003","fd-39306266","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39306266.html","clean","1 892","150  ","5","4"," 1",NA,"31000","78","41"
"2004","fd-39617623","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39617623.html","clean","1 812","122  ","5","4",NA,NA,"31000","40","2"
"2007","fd-39304662","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39304662.html","clean","1 826","110  ","6","5"," 2",NA,"31300","37","4"
"2008","fd-37102991","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37102991.html","clean","1 690","150  ","5","4"," 4","2011","31200","28","13"
"2009","fd-35603754","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35603754.html","clean","1 950","118  ","4","3"," 2",NA,"31000",NA,NA
"2010","fd-39673757","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39673757.html","clean","1 530","119  ","4","2",NA,NA,"31000",NA,NA
"2011","fd-39693389","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693389.html","clean","1 745","123  ","5",NA,NA,NA,"31400","87","10"
"2012","fd-39693114","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39693114.html","clean","1 590","135  ","4",NA,NA,NA,"31000",NA,NA
"2013","fd-39121005","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121005.html","clean","1 610","114  ","4",NA,NA,NA,"31000","50","35"
"2014","fd-39121483","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39121483.html","clean","1 740","124  ","4",NA,NA,NA,"31000","30","20"
"2015","fd-39683220","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39683220.html","clean","1 790","117  ","4",NA,NA,NA,"31000","30","5"
"2016","fd-39431794","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39431794.html","clean","1 950","134  ","4",NA,NA,NA,"31400","50","5"
"2017","fd-39664698","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39664698.html","clean","1 990","139  ","4",NA,NA,NA,"31000",NA,NA
